OrderYear,OrderMonth,City,CustomerID,CustomerName,Discount,记录数,OrderDate,OrderID,PostalCode,ProductCategory,ProductName,ProductSubCategory,Profit,Region,Sales,ShipDate,ShipMode,ShippingCost,State,UnitPrice
2013,10,New York City,2189,Frank Cross,0.05,1,2013/10/14,25473,10177,Technology,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Office Machines,7434.48,East,36532.46,2013/10/16,Delivery Truck,28.14,New York,500.98
2010,12,New York City,491,Toni Swanson,0.02,1,2010/12/20,6562,10154,Technology,Okidata ML395C Color Dot Matrix Printer,Office Machines,2028.12,East,31670.6,2010/12/22,Delivery Truck,14.7,New York,1360.14
2010,10,New York City,2571,Rosemary O'Brien,0.01,1,2010/10/25,50656,10165,Furniture,Global Troy? Executive Leather Low-Back Tilter,Chairs & Chairmats,4260.112,East,29718.53,2010/10/26,Delivery Truck,56,New York,500.98
2012,4,New York City,2382,Geoffrey Saunders,0,1,2012/4/22,33287,10024,Technology,Epson LQ-570e Dot Matrix Printer,Office Machines,3909.33,East,13257.34,2012/4/25,Delivery Truck,28.06,New York,270.97
2012,6,New York City,1488,Anthony Goodwin,0.06,1,2012/6/13,30048,10045,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,Appliances,433.63,East,12883.06,2012/6/15,Delivery Truck,55.24,New York,180.98
2011,2,New York City,478,Michael Wiggins,0.01,1,2011/2/8,7079,10177,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Chairs & Chairmats,-416.7,East,12296.49,2011/2/9,Delivery Truck,57,New York,280.98
2012,9,New York City,3251,Peter Brooks,0.06,1,2012/9/11,47109,10112,Furniture,SAFCO Folding Chair Trolley,Chairs & Chairmats,1844.96,East,12002.16,2012/9/13,Regular Air,12.65,New York,128.24
2013,3,New York City,68,Scott Bunn,0.1,1,2013/3/12,44099,10177,Office Supplies,Ibico Ibimaster 300 Manual Binding System,Binders and Binder Accessories,4592.737,East,11823.52,2013/3/14,Regular Air,19.99,New York,367.99
2013,6,New York City,3121,Bob Dickens,0.08,1,2013/6/14,53350,10013,Office Supplies,GBC ProClick? 150 Presentation Binding System,Binders and Binder Accessories,2595.1775,East,10569.92,2013/6/14,Regular Air,19.99,New York,315.98
2010,3,New York City,2747,Brian Grady,0.01,1,2010/3/18,23751,10115,Furniture,"Bush Cubix Collection Bookcases, Fully Assembled",Bookcases,1049.03,East,10364.36,2010/3/19,Delivery Truck,64.66,New York,220.98
2013,10,New York City,21,Tony Wilkins Winters,0.02,1,2013/10/2,18596,10012,Furniture,Office Star Flex Back Scooter Chair with White Frame,Chairs & Chairmats,126.31,East,10303.73,2013/10/4,Delivery Truck,30,New York,110.98
2012,5,New York City,68,Scott Bunn,0.01,1,2012/5/2,2978,10177,Technology,iDEN i550,Telephones and Communication,1312.038,East,9764.76,2012/5/3,Regular Air,19.99,New York,205.99
2010,2,New York City,2303,Joe Baldwin,0.07,1,2010/2/11,47493,10011,Furniture,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Chairs & Chairmats,-96.05,East,9757.48,2010/2/13,Delivery Truck,50,New York,270.98
2012,8,New York City,1488,Anthony Goodwin,0.04,1,2012/8/25,5153,10045,Furniture,SAFCO Folding Chair Trolley,Chairs & Chairmats,1467.82,East,9661.51,2012/8/27,Express Air,12.65,New York,128.24
2010,4,New York City,1104,Timothy Ross,0.05,1,2010/4/10,27456,10282,Office Supplies,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Appliances,772.04,East,9492.92,2010/4/11,Delivery Truck,91.05,New York,328.14
2013,12,New York City,3251,Peter Brooks,0.06,1,2013/12/26,19841,10112,Technology,M3682,Telephones and Communication,1304.559,East,9375.35,2014/1/14,Express Air,8.08,New York,125.99
2011,11,New York City,607,Clara Hauser,0,1,2011/11/21,33152,10177,Technology,R280,Telephones and Communication,398.007,East,8790.83,2011/11/23,Regular Air,8.99,New York,155.99
2013,7,New York City,1821,Vanessa Boyer,0.08,1,2013/7/21,20807,10177,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,768.06,East,8676.63,2013/7/23,Delivery Truck,30,New York,160.98
2011,8,New York City,607,Clara Hauser,0.09,1,2011/8/16,30114,10177,Technology,Canon PC1060 Personal Laser Copier,Copiers and Fax,-362.88,East,8667.81,2011/8/23,Express Air,24.49,New York,699.99
2012,5,New York City,68,Scott Bunn,0.09,1,2012/5/2,2978,10177,Office Supplies,Multimedia Mailers,Envelopes,2077.91,East,8567.34,2012/5/4,Regular Air,19.99,New York,162.93
2010,5,New York City,1246,Lois Hansen,0.03,1,2010/5/22,46853,10009,Technology,Hayes Optima 56K V.90 Internal Voice Modem,Computer Peripherals,1489.8,East,8216.28,2010/5/22,Regular Air,11.25,New York,256.99
2012,5,New York City,68,Scott Bunn,0.07,1,2012/5/2,2978,10177,Technology,2160i,Telephones and Communication,947.313,East,7340.38,2012/5/3,Regular Air,4.2,New York,200.99
2013,8,New York City,2303,Joe Baldwin,0.06,1,2013/8/26,2497,10011,Technology,i470,Telephones and Communication,636.03,East,7258.24,2013/8/28,Regular Air,5.26,New York,205.99
2011,5,New York City,1104,Timothy Ross,0.04,1,2011/5/19,56646,10282,Technology,i2000,Telephones and Communication,1059.084,East,6126.32,2011/5/20,Regular Air,2.5,New York,125.99
2010,5,New York City,2382,Geoffrey Saunders,0.06,1,2010/5/5,962,10024,Office Supplies,GBC Therma-A-Bind 250T Electric Binding System,Binders and Binder Accessories,1408.1865,East,5911.35,2010/5/7,Regular Air,19.99,New York,122.99
2010,2,New York City,68,Scott Bunn,0.09,1,2010/2/2,55713,10177,Furniture,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,-2426.55,East,5718.85,2010/2/4,Delivery Truck,70.2,New York,122.99
2012,7,New York City,607,Clara Hauser,0.09,1,2012/7/15,2467,10177,Technology,Panasonic KX-P1150 Dot Matrix Printer,Office Machines,586.61,East,5668.21,2012/7/16,Delivery Truck,17.85,New York,145.45
2012,6,New York City,1773,Nicole Harris,0.1,1,2012/6/13,29249,10282,Furniture,SAFCO Arco Folding Chair,Chairs & Chairmats,454.26,East,5261,2012/6/17,Regular Air,24.49,New York,276.2
2011,1,New York City,607,Clara Hauser,0.06,1,2011/1/29,30336,10177,Office Supplies,Fellowes Staxonsteel? Drawer Files,Storage & Organization,147.516,East,5155.07,2011/1/31,Regular Air,19.99,New York,193.17
2012,6,New York City,2571,Rosemary O'Brien,0.04,1,2012/6/22,11425,10165,Technology,CF 688,Telephones and Communication,383.454,East,4906.36,2012/6/24,Express Air,8.99,New York,155.99
2010,1,New York City,68,Scott Bunn,0.05,1,2010/1/2,37537,10177,Office Supplies,"Dual Level, Single-Width Filing Carts",Storage & Organization,575.396,East,4902.38,2010/1/9,Regular Air,7.07,New York,155.06
2010,5,New York City,2382,Geoffrey Saunders,0.08,1,2010/5/5,962,10024,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Appliances,-1069.72,East,4649.85,2010/5/7,Delivery Truck,60,New York,68.81
2011,10,New York City,478,Michael Wiggins,0.06,1,2011/10/29,53248,10177,Furniture,Bretford CR4500 Series Slim Rectangular Table,Tables,-113.11872,East,4499.97,2011/10/30,Delivery Truck,40.19,New York,348.21
2010,1,New York City,68,Scott Bunn,0.07,1,2010/1/2,37537,10177,Furniture,Hon Valutask? Swivel Chairs,Chairs & Chairmats,-1679.76,East,4083.19,2010/1/4,Delivery Truck,45,New York,100.98
2011,9,New York City,1488,Anthony Goodwin,0.06,1,2011/9/25,773,10045,Technology,Talkabout T8367,Telephones and Communication,324.927,East,3761.12,2011/9/26,Regular Air,8.99,New York,65.99
2012,2,New York City,2189,Frank Cross,0,1,2012/2/20,40962,10177,Technology,M70,Telephones and Communication,653.058,East,3713.93,2012/2/21,Regular Air,8.99,New York,125.99
2013,5,New York City,1104,Timothy Ross,0.03,1,2013/5/18,54181,10282,Technology,Panasonic KX-P2130 Dot Matrix Printer,Office Machines,67.36,East,3478.39,2013/5/20,Delivery Truck,14.7,New York,213.45
2011,9,New York City,491,Toni Swanson,0.03,1,2011/9/10,50209,10154,Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Paper,823.26,East,3397.27,2011/9/12,Express Air,6.79,New York,55.48
2011,7,New York City,2460,Lucille Gibbons,0.03,1,2011/7/29,51041,10035,Technology,252,Telephones and Communication,846.945,East,3296.63,2011/7/30,Regular Air,5.92,New York,65.99
2012,5,New York City,21,Tony Wilkins Winters,0.06,1,2012/5/31,50533,10012,Office Supplies,Space Solutions Commercial Steel Shelving,Storage & Organization,-929.68,East,3085.41,2012/6/2,Express Air,35,New York,64.65
2010,8,New York City,1340,Marie Bass,0.02,1,2010/8/10,21636,10170,Technology,Accessory24,Telephones and Communication,366.507,East,2997.07,2010/8/10,Regular Air,3.3,New York,55.99
2011,9,New York City,2747,Brian Grady,0.02,1,2011/9/19,358,10115,Furniture,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Bookcases,-1348.06,East,2983.45,2011/9/21,Delivery Truck,54.11,New York,48.58
2011,10,New York City,2618,Amy Hamrick Melvin,0.05,1,2011/10/19,24903,10004,Office Supplies,Xerox 1891,Paper,594.872,East,2943.69,2011/10/26,Regular Air,5.81,New York,48.91
2013,11,New York City,1104,Timothy Ross,0.02,1,2013/11/19,44737,10282,Office Supplies,Space Solutions Commercial Steel Shelving,Storage & Organization,-309.48,East,2813.6,2013/11/20,Regular Air,35,New York,64.65
2011,11,New York City,478,Michael Wiggins,0,1,2011/11/24,2759,10177,Technology,Belkin ErgoBoard? Keyboard,Computer Peripherals,45.37,East,2813.4,2011/11/26,Regular Air,6.5,New York,30.98
2012,5,New York City,21,Tony Wilkins Winters,0.08,1,2012/5/15,26887,10012,Office Supplies,Belkin F9M820V08 8 Outlet Surge,Appliances,461.65,East,2585.97,2012/5/16,Express Air,4.62,New York,42.98
2013,5,New York City,3251,Peter Brooks,0.03,1,2013/5/23,55908,10112,Office Supplies,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Binders and Binder Accessories,807.381,East,2390.07,2013/5/24,Regular Air,2.99,New York,42.8
2010,10,New York City,1821,Vanessa Boyer,0.08,1,2010/10/15,47108,10177,Technology,2180,Telephones and Communication,-459.0828,East,2290.69,2010/10/16,Express Air,8.99,New York,175.99
2012,11,New York City,478,Michael Wiggins,0.08,1,2012/11/29,53411,10177,Technology,Belkin MediaBoard 104- Keyboard,Computer Peripherals,-57.53,East,2269.98,2012/11/30,Regular Air,4,New York,27.48
2011,9,New York City,2747,Brian Grady,0.07,1,2011/9/19,358,10115,Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",Computer Peripherals,269.27,East,2247.04,2011/9/19,Regular Air,1.99,New York,39.48
2013,7,New York City,491,Toni Swanson,0.08,1,2013/7/27,42982,10154,Furniture,Ultra Commercial Grade Dual Valve Door Closer,Office Furnishings,651.74,East,2230.19,2013/8/1,Regular Air,3.04,New York,39.89
2013,4,New York City,1340,Marie Bass,0.03,1,2013/4/27,43330,10170,Technology,8260,Telephones and Communication,337.041,East,2205.76,2013/4/28,Regular Air,8.99,New York,65.99
2012,5,New York City,1340,Marie Bass,0.05,1,2012/5/16,43267,10170,Office Supplies,Honeywell Enviracaire? Portable Air Cleaner for up to 8 x 10 Room,Appliances,171.26,East,2172.93,2012/5/18,Express Air,19.95,New York,76.72
2011,12,New York City,3251,Peter Brooks,0.08,1,2011/12/26,19841,10112,Technology,688,Telephones and Communication,-557.953,East,2092.05,2012/1/26,Regular Air,4.2,New York,195.99
2013,3,New York City,478,Michael Wiggins,0.04,1,2013/3/14,14784,10177,Furniture,Hon 61000 Series Interactive Training Tables,Tables,33.98895,East,2009.05,2013/3/15,Delivery Truck,46.59,New York,44.43
2013,12,New York City,1773,Nicole Harris,0.04,1,2013/12/24,34400,10282,Technology,5170,Telephones and Communication,89.892,East,1977.29,2013/12/29,Regular Air,4.2,New York,65.99
2011,4,New York City,2747,Brian Grady,0.05,1,2011/4/11,7078,10115,Furniture,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,-885.73,East,1939.65,2011/4/13,Delivery Truck,70.2,New York,122.99
2010,5,New York City,21,Tony Wilkins Winters,0.05,1,2010/5/15,41793,10012,Furniture,DAX Natural Wood-Tone Poster Frame,Office Furnishings,384.38,East,1876.69,2010/5/16,Regular Air,6.93,New York,26.48
2013,7,New York City,491,Toni Swanson,0.02,1,2013/7/27,42982,10154,Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Office Furnishings,464.05,East,1867.65,2013/8/5,Express Air,24.49,New York,105.34
2011,11,New York City,1246,Lois Hansen,0.01,1,2011/11/30,37216,10009,Office Supplies,Premium Transparent Presentation Covers by GBC,Binders and Binder Accessories,74.0095,East,1801.44,2011/12/1,Regular Air,8.83,New York,20.98
2012,2,New York City,2189,Frank Cross,0.03,1,2012/2/20,40962,10177,Office Supplies,Belkin 5 Outlet SurgeMaster? Power Centers,Appliances,547.48,East,1720.12,2012/2/21,Regular Air,0.99,New York,54.48
2013,10,New York City,2189,Frank Cross,0.08,1,2013/10/14,25473,10177,Office Supplies,Xerox 1893,Paper,67.61,East,1668.07,2013/10/17,Regular Air,17.48,New York,40.99
2011,9,New York City,2460,Lucille Gibbons,0.09,1,2011/9/17,36099,10035,Office Supplies,Space Solutions Commercial Steel Shelving,Storage & Organization,-503.8,East,1667.34,2011/9/22,Regular Air,35,New York,64.65
2011,9,New York City,607,Clara Hauser,0.1,1,2011/9/14,31040,10177,Technology,Microsoft Natural Keyboard Elite,Computer Peripherals,-22.63,East,1594.12,2011/9/16,Regular Air,4,New York,39.98
2013,5,New York City,1246,Lois Hansen,0.04,1,2013/5/24,53285,10009,Office Supplies,GBC DocuBind P100 Manual Binding Machine,Binders and Binder Accessories,163.8035,East,1390.61,2013/5/26,Regular Air,19.99,New York,165.98
2012,8,New York City,1340,Marie Bass,0.09,1,2012/8/8,26370,10170,Office Supplies,Home/Office Personal File Carts,Storage & Organization,63.83,East,1287.53,2012/8/10,Express Air,5.49,New York,34.76
2010,1,New York City,68,Scott Bunn,0,1,2010/1/2,37537,10177,Furniture,Hon 4070 Series Pagoda? Armless Upholstered Stacking Chairs,Chairs & Chairmats,-308.928,East,1239.06,2010/1/2,Delivery Truck,48.8,New York,291.73
2013,3,New York City,3121,Bob Dickens,0.09,1,2013/3/29,10567,10013,Furniture,Bevis Round Conference Table Top & Single Column Base,Tables,-146.29,East,1111.01,2013/3/30,Delivery Truck,43.75,New York,146.34
2013,11,New York City,1104,Timothy Ross,0.02,1,2013/11/19,44737,10282,Technology,Accessory25,Telephones and Communication,38.907,East,1095.23,2013/11/21,Regular Air,0.99,New York,20.99
2010,9,New York City,2618,Amy Hamrick Melvin,0.1,1,2010/9/23,53153,10004,Office Supplies,Fellowes Mighty 8 Compact Surge Protector,Appliances,84.05,East,1051.52,2010/9/24,Regular Air,3.99,New York,20.27
2011,5,New York City,1488,Anthony Goodwin,0.01,1,2011/5/3,8131,10045,Technology,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,191.29,East,1046.05,2011/5/3,Regular Air,1.99,New York,29.89
2013,10,New York City,2571,Rosemary O'Brien,0.02,1,2013/10/25,50656,10165,Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",Office Furnishings,48.6,East,1021.78,2013/10/25,Regular Air,5.16,New York,12.58
2011,9,New York City,607,Clara Hauser,0.1,1,2011/9/14,31040,10177,Office Supplies,Acco Perma? 2700 Stacking Storage Drawers,Storage & Organization,-35.47,East,1005.26,2011/9/16,Regular Air,6.64,New York,29.74
2012,9,New York City,1821,Vanessa Boyer,0,1,2012/9/24,38758,10177,Office Supplies,Euro Pro Shark Stick Mini Vacuum,Appliances,-219.61,East,994.4,2012/9/26,Regular Air,49,New York,60.98
2012,8,New York City,1821,Vanessa Boyer,0.06,1,2012/8/3,51494,10177,Technology,TI 30X Scientific Calculator,Office Machines,12.73,East,975.37,2012/8/5,Regular Air,5.99,New York,11.99
2013,9,New York City,2618,Amy Hamrick Melvin,0.03,1,2013/9/19,59238,10004,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Pens & Art Supplies,9.15,East,953.2,2013/9/20,Express Air,8.99,New York,40.97
2012,4,New York City,1104,Timothy Ross,0.07,1,2012/4/12,17985,10282,Technology,Accessory39,Telephones and Communication,-133.309,East,950.91,2012/4/14,Regular Air,3.3,New York,20.99
2012,9,New York City,2303,Joe Baldwin,0.06,1,2012/9/27,14884,10011,Technology,T60,Telephones and Communication,-301.675,East,947.97,2012/9/29,Regular Air,4.9,New York,95.99
2011,10,New York City,1318,Vickie Becker,0.01,1,2011/10/4,54563,10280,Furniture,"DAX Metal Frame, Desktop, Stepped-Edge",Office Furnishings,35.096,East,938.05,2011/10/6,Regular Air,8.99,New York,20.24
2013,5,New York City,3251,Peter Brooks,0.06,1,2013/5/7,30784,10112,Furniture,"Hon Metal Bookcases, Black",Bookcases,-127.94,East,919.49,2013/5/9,Delivery Truck,26.74,New York,70.98
2010,5,New York City,21,Tony Wilkins Winters,0.07,1,2010/5/21,42949,10012,Technology,Hewlett Packard 6S Scientific Calculator,Office Machines,-114.6399,East,914.29,2010/5/23,Regular Air,9.44,New York,12.99
2013,10,New York City,21,Tony Wilkins Winters,0.01,1,2013/10/2,18596,10012,Office Supplies,Avery 485,Labels,223.38,East,872.68,2013/10/4,Regular Air,0.5,New York,12.53
2011,3,New York City,1821,Vanessa Boyer,0.08,1,2011/3/7,56610,10177,Technology,"Fellowes Mobile Numeric Keypad, Graphite",Computer Peripherals,51.85,East,857.95,2011/3/7,Express Air,4,New York,43.22
2010,7,New York City,2303,Joe Baldwin,0.1,1,2010/7/3,37987,10011,Furniture,Bevis Round Conference Table Top & Single Column Base,Tables,-270.85,East,850.64,2010/7/4,Delivery Truck,43.75,New York,146.34
2013,7,New York City,3121,Bob Dickens,0.09,1,2013/7/30,27616,10013,Technology,Canon PC-428 Personal Copier,Copiers and Fax,-735.27,East,818.85,2013/8/1,Regular Air,24.49,New York,199.99
2010,8,New York City,1821,Vanessa Boyer,0.01,1,2010/8/5,34435,10177,Office Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Pens & Art Supplies,40.92,East,809.51,2010/8/7,Regular Air,2.89,New York,10.48
2012,9,New York City,1488,Anthony Goodwin,0.01,1,2012/9/26,58947,10045,Office Supplies,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Paper,102.58,East,803.21,2012/9/26,Regular Air,2.87,New York,8.01
2012,6,New York City,2571,Rosemary O'Brien,0.1,1,2012/6/22,11425,10165,Office Supplies,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Storage & Organization,-16.59,East,799.3,2012/6/23,Regular Air,6.25,New York,16.91
2012,4,New York City,1104,Timothy Ross,0.1,1,2012/4/19,41026,10282,Furniture,"Global Leather Task Chair, Black",Chairs & Chairmats,-281.76,East,798.04,2012/4/20,Delivery Truck,42,New York,89.99
2012,3,New York City,3251,Peter Brooks,0.1,1,2012/3/2,46115,10112,Technology,Belkin 105-Key Black Keyboard,Computer Peripherals,-37.99,East,754.85,2012/3/4,Regular Air,4,New York,19.98
2012,6,New York City,2382,Geoffrey Saunders,0.07,1,2012/6/19,57376,10024,Furniture,Ultra Door Pull Handle,Office Furnishings,-168.38,East,734.51,2012/6/21,Regular Air,7.94,New York,10.52
2011,5,New York City,1176,Barbara Saunders,0.08,1,2011/5/5,32099,10280,Office Supplies,Xerox 1881,Paper,25.58,East,729.2,2011/5/5,Regular Air,6.47,New York,12.28
2013,3,New York City,1104,Timothy Ross,0.04,1,2013/3/23,38853,10282,Technology,6000,Telephones and Communication,19.998,East,728.03,2013/3/27,Regular Air,2.5,New York,65.99
2011,6,New York City,1340,Marie Bass,0.07,1,2011/6/5,54628,10170,Technology,"Memorex 80 Minute CD-R, 30/Pack",Computer Peripherals,115.54,East,718.08,2011/6/6,Regular Air,1.99,New York,22.98
2011,11,New York City,478,Michael Wiggins,0.01,1,2011/11/18,2563,10177,Office Supplies,Newell 315,Pens & Art Supplies,46.01,East,706.11,2011/11/19,Regular Air,0.96,New York,5.98
2013,3,New York City,607,Clara Hauser,0.07,1,2013/3/29,46787,10177,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Pens & Art Supplies,-59.83,East,693.17,2013/3/31,Regular Air,8.99,New York,22.99
2010,8,New York City,1340,Marie Bass,0,1,2010/8/10,21636,10170,Office Supplies,"Avery Flip-Chart Easel Binder, Black",Binders and Binder Accessories,-52.647,East,682.68,2010/8/17,Express Air,15.1,New York,22.38
2012,12,New York City,3121,Bob Dickens,0.07,1,2012/12/9,44452,10013,Office Supplies,Xerox 213,Paper,-195.57,East,660.54,2012/12/11,Regular Air,7.86,New York,6.48
2010,10,New York City,1821,Vanessa Boyer,0.07,1,2010/10/15,47108,10177,Furniture,3M Polarizing Light Filter Sleeves,Office Furnishings,149.72,East,643.64,2010/10/16,Regular Air,3.77,New York,18.65
2013,7,New York City,1821,Vanessa Boyer,0.1,1,2013/7/21,20807,10177,Technology,Accessory9,Telephones and Communication,82.818,East,642.05,2013/7/22,Regular Air,3.3,New York,35.99
2012,11,New York City,2382,Geoffrey Saunders,0,1,2012/11/12,10944,10024,Technology,Canon P1-DHIII Palm Printing Calculator,Office Machines,-27.4746,East,625.72,2012/11/14,Regular Air,8.51,New York,17.98
2010,7,New York City,898,Harriet Hodges,0.02,1,2010/7/27,9606,10039,Office Supplies,Round Specialty Laser Printer Labels,Labels,263.4,East,594.44,2010/7/27,Regular Air,0.49,New York,12.53
2010,7,New York City,898,Harriet Hodges,0.04,1,2010/7/12,33635,10039,Technology,Lexmark Z55se Color Inkjet Printer,Office Machines,-173.0952,East,573.31,2010/7/13,Delivery Truck,28,New York,90.97
2013,6,New York City,68,Scott Bunn,0.06,1,2013/6/12,26274,10177,Office Supplies,"Black Print Carbonless Snap-Off? Rapid Letter, 8 1/2"" x 7""",Paper,122.06,East,571.35,2013/6/13,Regular Air,2.15,New York,9.11
